Date,Reading,Night,A-HR,Max-HR,Min-HR,Steps
2021-08-10 08:26:30,93,40,,,,
2021-08-10 08:27:30,93,40,,,,
2021-08-10 08:28:30,93,40,,,,
2021-08-10 08:29:30,93,40,,,,
2021-08-10 08:30:00,,,118,118,118,
2021-08-10 08:30:30,91,40,,,,
2021-08-10 08:31:30,91,40,,,,
2021-08-10 08:32:30,92,40,,,,
2021-08-10 08:33:30,91,40,,,,
2021-08-10 08:34:30,90,40,,,,
2021-08-10 08:35:30,90,40,,,,
2021-08-10 08:36:30,89,40,,,,
2021-08-10 08:37:30,89,40,,,,
2021-08-10 08:38:30,89,40,,,,
2021-08-10 08:39:30,89,40,,,,
2021-08-10 08:40:30,88,40,,,,
2021-08-10 08:41:30,88,40,,,,
2021-08-10 08:45:00,,,,,,
2021-08-10 08:50:30,89,40,,,,
2021-08-10 08:51:30,91,40,,,,
2021-08-10 08:52:30,91,40,,,,
2021-08-10 08:53:30,90,40,,,,
2021-08-10 08:54:30,90,40,,,,
2021-08-10 08:55:30,89,40,,,,
2021-08-10 08:56:30,90,40,,,,
2021-08-10 08:57:30,90,40,,,,
2021-08-10 08:58:30,90,40,,,,
2021-08-10 08:59:30,90,40,,,,
2021-08-10 09:00:00,,,,,,
2021-08-10 09:00:30,89,40,,,,
2021-08-10 09:01:30,90,40,,,,
2021-08-10 09:02:30,90,40,,,,
2021-08-10 09:03:30,90,40,,,,
2021-08-10 09:04:30,89,40,,,,
2021-08-10 09:05:30,91,40,,,,
2021-08-10 09:15:00,,,,,,
2021-08-10 09:20:30,90,40,,,,
2021-08-10 09:30:00,,,,,,
2021-08-10 09:35:30,93,40,,,,
2021-08-10 09:45:00,,,,,,2
2021-08-10 09:50:30,87,40,,,,
2021-08-10 10:00:00,,,,,,16
2021-08-10 10:05:30,86,40,,,,
2021-08-10 10:15:00,,,,,,16
2021-08-10 10:20:30,83,40,,,,
2021-08-10 10:25:30,82,40,,,,
2021-08-10 10:26:30,82,40,,,,
2021-08-10 10:27:30,82,40,,,,
2021-08-10 10:28:30,82,40,,,,
2021-08-10 10:29:30,83,40,,,,
2021-08-10 10:30:00,,,,,,16
2021-08-10 10:30:30,83,40,,,,
2021-08-10 10:31:30,83,40,,,,
2021-08-10 10:32:30,83,40,,,,
2021-08-10 10:33:30,83,40,,,,
2021-08-10 10:34:30,82,40,,,,
2021-08-10 10:35:30,82,40,,,,
2021-08-10 10:36:30,82,40,,,,
2021-08-10 10:37:30,82,40,,,,
2021-08-10 10:38:30,81,40,,,,
2021-08-10 10:39:30,82,40,,,,
2021-08-10 10:40:30,82,40,,,,
2021-08-10 10:45:00,,,,,,16
2021-08-10 10:50:30,81,40,,,,
2021-08-10 11:00:00,,,,,,16
2021-08-10 11:05:30,83,40,,,,
2021-08-10 11:15:00,,,,,,16
2021-08-10 11:20:30,91,40,,,,
2021-08-10 11:30:00,,,,,,16
2021-08-10 11:35:30,96,40,,,,
2021-08-10 11:45:00,,,,,,16
2021-08-10 11:50:30,94,40,,,,
2021-08-10 12:00:00,,,,,,16
2021-08-10 12:05:30,90,40,,,,
2021-08-10 12:15:00,,,,,,16
2021-08-10 12:20:30,89,40,,,,
2021-08-10 12:30:00,,,,,,16
2021-08-10 12:35:30,85,40,,,,
2021-08-10 12:45:00,,,,,,16
2021-08-10 12:50:30,84,40,,,,
2021-08-10 13:00:00,,,,,,16
2021-08-10 13:05:30,84,40,,,,
2021-08-10 13:15:00,,,,,,16
2021-08-10 13:20:30,91,40,,,,
2021-08-10 13:30:00,,,,,,16
2021-08-10 13:35:30,111,40,,,,
2021-08-10 13:38:30,115,40,,,,
2021-08-10 13:39:30,117,40,,,,
2021-08-10 13:40:30,120,40,,,,
2021-08-10 13:41:30,120,40,,,,
2021-08-10 13:42:30,123,40,,,,
2021-08-10 13:43:30,123,40,,,,
2021-08-10 13:44:30,125,40,,,,
2021-08-10 13:45:00,,,,,,16
2021-08-10 13:45:30,125,40,,,,
2021-08-10 13:46:30,127,40,,,,
2021-08-10 13:47:30,129,40,,,,
2021-08-10 13:48:30,130,40,,,,
2021-08-10 13:49:30,131,40,,,,
2021-08-10 13:50:30,131,40,,,,
2021-08-10 13:51:30,134,40,,,,
2021-08-10 13:52:30,134,40,,,,
2021-08-10 13:53:30,136,40,,,,
2021-08-10 14:00:00,,,,,,16
2021-08-10 14:05:30,141,40,,,,
2021-08-10 14:15:00,,,,,,16
2021-08-10 14:20:30,149,40,,,,
2021-08-10 14:30:00,,,,,,16
2021-08-10 14:35:30,152,40,,,,
2021-08-10 14:45:00,,,,,,16
2021-08-10 14:45:30,151,40,,,,
2021-08-10 14:46:30,150,40,,,,
2021-08-10 14:47:30,149,40,,,,
2021-08-10 14:48:30,148,40,,,,
2021-08-10 14:49:30,148,40,,,,
2021-08-10 14:50:30,147,40,,,,
2021-08-10 14:51:30,146,40,,,,
2021-08-10 14:52:30,146,40,,,,
2021-08-10 14:53:30,147,40,,,,
2021-08-10 14:54:30,145,40,,,,
2021-08-10 14:55:30,145,40,,,,
2021-08-10 14:56:30,145,40,,,,
2021-08-10 14:57:30,144,40,,,,
2021-08-10 14:58:30,144,40,,,,
2021-08-10 14:59:30,144,40,,,,
2021-08-10 15:00:00,,,,,,16
2021-08-10 15:00:30,143,40,,,,
2021-08-10 15:05:30,142,40,,,,
2021-08-10 15:15:00,,,,,,16
2021-08-10 15:17:30,131,40,,,,
2021-08-10 15:18:30,129,40,,,,
2021-08-10 15:19:30,129,40,,,,
2021-08-10 15:20:30,127,40,,,,
2021-08-10 15:21:30,126,40,,,,
2021-08-10 15:22:30,126,40,,,,
2021-08-10 15:23:30,126,40,,,,
2021-08-10 15:24:30,126,40,,,,
2021-08-10 15:25:30,125,40,,,,
2021-08-10 15:26:30,124,40,,,,
2021-08-10 15:27:30,122,40,,,,
2021-08-10 15:28:30,122,40,,,,
2021-08-10 15:29:30,121,40,,,,
2021-08-10 15:30:00,,,,,,16
2021-08-10 15:30:30,120,40,,,,
2021-08-10 15:31:30,120,40,,,,
2021-08-10 15:32:30,119,40,,,,
2021-08-10 15:35:30,117,40,,,,
2021-08-10 15:45:00,,,,,,16
2021-08-10 15:50:30,116,40,,,,
2021-08-10 16:00:00,,,,,,16
2021-08-10 16:05:30,118,40,,,,
2021-08-10 16:15:00,,,,,,16
2021-08-10 16:20:30,115,40,,,,
2021-08-10 16:30:00,,,,,,16
2021-08-10 16:35:30,111,40,,,,
2021-08-10 16:45:00,,,,,,16
2021-08-10 16:50:30,106,40,,,,
2021-08-10 17:00:00,,,,,,16
2021-08-10 17:05:30,98,40,,,,
2021-08-10 17:10:30,96,40,,,,
2021-08-10 17:11:30,96,40,,,,
2021-08-10 17:12:30,95,40,,,,
2021-08-10 17:13:30,95,40,,,,
2021-08-10 17:14:30,93,40,,,,
2021-08-10 17:15:00,,,,,,16
2021-08-10 17:15:30,93,40,,,,
2021-08-10 17:16:30,92,40,,,,
2021-08-10 17:17:30,91,40,,,,
2021-08-10 17:18:30,91,40,,,,
2021-08-10 17:19:30,90,40,,,,
2021-08-10 17:20:30,89,40,,,,
2021-08-10 17:21:30,89,40,,,,
2021-08-10 17:22:30,89,40,,,,
2021-08-10 17:23:30,88,40,,,,
2021-08-10 17:24:30,88,40,,,,
2021-08-10 17:25:30,88,40,,,,
2021-08-10 17:30:00,,,,,,16
2021-08-10 17:36:30,87,40,,,,
2021-08-10 17:45:00,,,,,,16
2021-08-10 17:51:30,87,40,,,,
2021-08-10 18:00:00,,,,,,16
2021-08-10 18:06:30,88,40,,,,
2021-08-10 18:15:00,,,,,,16
2021-08-10 18:21:30,87,40,,,,
2021-08-10 18:30:00,,,,,,16
2021-08-10 18:36:30,85,40,,,,
2021-08-10 18:45:00,,,,,,16
2021-08-10 18:51:30,80,40,,,,
2021-08-10 19:00:00,,,,,,16
2021-08-10 19:06:30,80,40,,,,
2021-08-10 19:15:00,,,76,76,76,16
2021-08-10 19:21:30,80,40,,,,
2021-08-10 19:30:00,,,,,,16
2021-08-10 19:36:30,80,40,,,,
2021-08-10 19:45:00,,,96,96,96,16
2021-08-10 19:51:30,88,40,,,,
2021-08-10 20:00:00,,,,,,16
2021-08-10 20:06:30,101,40,,,,
2021-08-10 20:15:00,,,,,,16
2021-08-10 20:21:30,106,40,,,,
2021-08-10 20:30:00,,,,,,15
2021-08-10 20:32:30,105,40,,,,
2021-08-10 20:33:30,105,40,,,,
2021-08-10 20:34:30,104,40,,,,
2021-08-10 20:35:30,103,40,,,,
2021-08-10 20:36:30,103,40,,,,
2021-08-10 20:37:30,102,40,,,,
2021-08-10 20:38:30,103,40,,,,
2021-08-10 20:39:30,103,40,,,,
2021-08-10 20:40:30,102,40,,,,
2021-08-10 20:41:30,103,40,,,,
2021-08-10 20:42:30,102,40,,,,
2021-08-10 20:43:30,102,40,,,,
2021-08-10 20:44:30,102,40,,,,
2021-08-10 20:45:00,,,81,88,74,149
2021-08-10 20:45:30,102,40,,,,
2021-08-10 20:46:30,100,40,,,,
2021-08-10 20:47:30,101,40,,,,
2021-08-10 20:50:30,101,40,,,,
2021-08-10 21:00:00,,,,,,53
2021-08-10 21:05:30,107,40,,,,
2021-08-10 21:15:00,,,66,66,66,6
2021-08-10 21:20:30,111,40,,,,
2021-08-10 21:30:00,,,75,75,75,6
2021-08-10 21:35:30,108,40,,,,
2021-08-10 21:45:00,,,,,,6
2021-08-10 21:50:30,106,40,,,,
2021-08-10 22:00:00,,,,,,6
2021-08-10 22:05:30,112,40,,,,
2021-08-10 22:15:00,,,,,,6
2021-08-10 22:20:30,111,40,,,,
2021-08-10 22:30:00,,,,,,6
2021-08-10 22:35:30,112,40,,,,
2021-08-10 22:45:00,,,,,,6
2021-08-10 22:49:30,109,40,,,,
2021-08-10 22:50:30,108,40,,,,
2021-08-10 22:51:30,109,40,,,,
2021-08-10 22:52:30,108,40,,,,
2021-08-10 22:53:30,108,40,,,,
2021-08-10 22:54:30,108,40,,,,
2021-08-10 22:55:30,108,40,,,,
2021-08-10 22:56:30,107,40,,,,
2021-08-10 22:57:30,106,40,,,,
2021-08-10 22:58:30,105,40,,,,
2021-08-10 22:59:30,105,40,,,,
2021-08-10 23:00:00,,,,,,6
2021-08-10 23:00:30,105,40,,,,
2021-08-10 23:01:30,103,40,,,,
2021-08-10 23:02:30,103,40,,,,
2021-08-10 23:03:30,103,40,,,,
2021-08-10 23:04:30,103,40,,,,
2021-08-10 23:06:30,103,40,,,,
2021-08-10 23:09:30,103,40,,,,
2021-08-10 23:10:30,104,40,,,,
2021-08-10 23:11:30,104,40,,,,
2021-08-10 23:12:30,104,40,,,,
2021-08-10 23:13:30,104,40,,,,
2021-08-10 23:14:30,103,40,,,,
2021-08-10 23:15:00,,,60,60,60,6
2021-08-10 23:15:30,104,40,,,,
2021-08-10 23:16:30,103,40,,,,
2021-08-10 23:17:30,103,40,,,,
2021-08-10 23:18:30,102,40,,,,
2021-08-10 23:19:30,102,40,,,,
2021-08-10 23:20:30,101,40,,,,
2021-08-10 23:21:30,101,40,,,,
2021-08-10 23:22:30,101,40,,,,
2021-08-10 23:23:30,101,40,,,,
2021-08-10 23:24:30,101,40,,,,
2021-08-10 23:30:00,,,,,,6
2021-08-10 23:36:30,98,40,,,,
2021-08-10 23:45:00,,,57,57,57,6
2021-08-10 23:51:30,102,40,,,,
2021-08-11 00:00:00,,,,,,5
2021-08-11 00:06:30,105,50,,,,
2021-08-11 00:15:00,,,,,,2
2021-08-11 00:21:30,106,50,,,,
2021-08-11 00:30:00,,,,,,2
2021-08-11 00:36:30,106,50,,,,
2021-08-11 00:45:00,,,60,60,60,2
2021-08-11 00:51:30,108,50,,,,
2021-08-11 01:00:00,,,,,,2
2021-08-11 01:06:30,106,50,,,,
2021-08-11 01:15:00,,,,,,2
2021-08-11 01:21:30,102,50,,,,
2021-08-11 01:30:00,,,,,,2
2021-08-11 01:36:30,105,50,,,,
2021-08-11 01:45:00,,,,,,2
2021-08-11 01:51:30,103,50,,,,
2021-08-11 02:00:00,,,,,,2
2021-08-11 02:06:30,101,50,,,,
2021-08-11 02:15:00,,,,,,2
2021-08-11 02:21:30,102,50,,,,
2021-08-11 02:30:00,,,,,,2
2021-08-11 02:36:30,100,50,,,,
2021-08-11 02:45:00,,,64,64,64,2
2021-08-11 02:51:30,98,50,,,,
2021-08-11 03:00:00,,,,,,2
2021-08-11 03:06:30,99,50,,,,
2021-08-11 03:15:00,,,,,,2
2021-08-11 03:21:30,98,50,,,,
2021-08-11 03:30:00,,,,,,2
2021-08-11 03:36:30,102,50,,,,
2021-08-11 03:45:00,,,,,,2
2021-08-11 03:51:30,104,50,,,,
2021-08-11 04:00:00,,,,,,2
2021-08-11 04:06:30,105,50,,,,
2021-08-11 04:15:00,,,55,55,55,2
2021-08-11 04:21:30,106,50,,,,
2021-08-11 04:30:00,,,,,,2
2021-08-11 04:36:30,101,50,,,,
2021-08-11 04:45:00,,,,,,2
2021-08-11 04:51:30,96,50,,,,
2021-08-11 05:00:00,,,,,,2
2021-08-11 05:06:30,100,50,,,,
2021-08-11 05:15:00,,,58,58,58,2
2021-08-11 05:21:30,104,50,,,,
2021-08-11 05:30:00,,,,,,2
2021-08-11 05:36:30,101,50,,,,
2021-08-11 05:45:00,,,,,,2
2021-08-11 05:51:30,101,50,,,,
2021-08-11 06:00:00,,,,,,2
2021-08-11 06:06:30,102,50,,,,
2021-08-11 06:15:00,,,,,,2
2021-08-11 06:21:30,105,50,,,,
2021-08-11 06:30:00,,,,,,2
2021-08-11 06:36:30,103,50,,,,
2021-08-11 06:45:00,,,,,,2
2021-08-11 06:50:30,102,50,,,,
2021-08-11 06:51:30,101,50,,,,
2021-08-11 06:52:30,102,50,,,,
2021-08-11 06:53:30,100,50,,,,
2021-08-11 06:54:30,101,50,,,,
2021-08-11 06:55:30,101,50,,,,
2021-08-11 06:56:30,103,50,,,,
2021-08-11 06:57:30,105,50,,,,
2021-08-11 06:58:30,105,50,,,,
2021-08-11 06:59:30,104,50,,,,
2021-08-11 07:00:00,,,,,,2
2021-08-11 07:00:30,104,40,,,,
2021-08-11 07:01:30,103,40,,,,
2021-08-11 07:02:30,102,40,,,,
2021-08-11 07:03:30,102,40,,,,
2021-08-11 07:04:30,102,40,,,,
2021-08-11 07:05:30,103,40,,,,
2021-08-11 07:06:30,103,40,,,,
2021-08-11 07:15:00,,,,,,2
2021-08-11 07:21:30,106,40,,,,
2021-08-11 07:30:00,,,,,,2
2021-08-11 07:36:30,106,40,,,,
2021-08-11 07:45:00,,,,,,2
2021-08-11 07:51:30,102,40,,,,
2021-08-11 08:00:00,,,,,,2
2021-08-11 08:06:30,101,40,,,,
2021-08-11 08:15:00,,,74.5,77,72,515
2021-08-11 08:21:30,96,40,,,,
2021-08-11 08:30:00,,,123.75,142,105,1713
2021-08-11 08:36:30,92,40,,,,
2021-08-11 08:45:00,,,139.6071429,154,127,822
2021-08-11 08:51:30,91,40,,,,
2021-08-11 09:00:00,,,,,,50
2021-08-11 09:06:30,93,40,,,,
2021-08-11 09:15:00,,,89,89,89,50
2021-08-11 09:21:30,93,40,,,,
2021-08-11 09:30:00,,,,,,50
2021-08-11 09:36:30,93,40,,,,
2021-08-11 09:45:00,,,,,,50
2021-08-11 09:51:30,95,40,,,,
2021-08-11 10:00:00,,,62,62,62,46
2021-08-11 10:06:30,105,40,,,,
2021-08-11 10:15:00,,,,,,59
2021-08-11 10:21:30,95,40,,,,
2021-08-11 10:30:00,,,,,,59
2021-08-11 10:36:30,94,40,,,,
2021-08-11 10:45:00,,,73,73,73,55
2021-08-11 10:51:30,91,40,,,,
2021-08-11 10:54:30,91,40,,,,
2021-08-11 10:55:30,90,40,,,,
2021-08-11 10:56:30,91,40,,,,
2021-08-11 10:57:30,91,40,,,,
2021-08-11 10:58:30,90,40,,,,
2021-08-11 10:59:30,90,40,,,,
2021-08-11 11:00:00,,,,,,20
2021-08-11 11:00:30,90,40,,,,
2021-08-11 11:01:30,90,40,,,,
2021-08-11 11:02:30,90,40,,,,
2021-08-11 11:03:30,91,40,,,,
2021-08-11 11:04:30,91,40,,,,
2021-08-11 11:05:30,90,40,,,,
2021-08-11 11:06:30,90,40,,,,
2021-08-11 11:07:30,89,40,,,,
2021-08-11 11:08:30,89,40,,,,
2021-08-11 11:09:30,89,40,,,,
2021-08-11 11:15:00,,,,,,20
2021-08-11 11:21:30,87,40,,,,
2021-08-11 11:30:00,,,79,79,79,20
2021-08-11 11:36:30,87,40,,,,
2021-08-11 11:45:00,,,,,,20
2021-08-11 11:51:30,90,40,,,,
2021-08-11 12:00:00,,,,,,20
2021-08-11 12:06:30,111,40,,,,
2021-08-11 12:15:00,,,,,,20
2021-08-11 12:21:30,121,40,,,,
2021-08-11 12:30:00,,,,,,20
2021-08-11 12:36:30,123,40,,,,
2021-08-11 12:45:00,,,,,,20
2021-08-11 12:51:30,117,40,,,,
2021-08-11 13:00:00,,,,,,20
2021-08-11 13:06:30,111,40,,,,
2021-08-11 13:15:00,,,,,,20
2021-08-11 13:21:30,102,40,,,,
2021-08-11 13:30:00,,,,,,20
2021-08-11 13:36:30,94,40,,,,
2021-08-11 13:45:00,,,70,70,70,20
2021-08-11 13:51:30,92,40,,,,
2021-08-11 14:00:00,,,,,,20
2021-08-11 14:06:30,94,40,,,,
2021-08-11 14:15:00,,,,,,20
2021-08-11 14:21:30,101,40,,,,
2021-08-11 14:30:00,,,,,,20
2021-08-11 14:36:30,105,40,,,,
2021-08-11 14:45:00,,,76.25,80,66,20
2021-08-11 14:51:30,103,40,,,,
2021-08-11 15:00:00,,,,,,20
2021-08-11 15:06:30,101,40,,,,
2021-08-11 15:15:00,,,,,,20
2021-08-11 15:21:30,101,40,,,,
2021-08-11 15:30:00,,,,,,20
2021-08-11 15:36:30,96,40,,,,
2021-08-11 15:45:00,,,70,70,70,20
2021-08-11 15:51:30,94,40,,,,
2021-08-11 16:00:00,,,,,,20
2021-08-11 16:06:30,97,40,,,,
2021-08-11 16:15:00,,,76,76,76,20
2021-08-11 16:21:30,100,40,,,,
2021-08-11 16:30:00,,,,,,20
2021-08-11 16:36:30,100,40,,,,
2021-08-11 16:45:00,,,68,68,68,20
2021-08-11 16:51:30,100,40,,,,
2021-08-11 16:56:30,100,40,,,,
2021-08-11 16:57:30,100,40,,,,
2021-08-11 16:58:30,100,40,,,,
2021-08-11 16:59:30,100,40,,,,
2021-08-11 17:00:00,,,,,,20
2021-08-11 17:00:30,100,40,,,,
2021-08-11 17:01:30,100,40,,,,
2021-08-11 17:02:30,100,40,,,,
2021-08-11 17:03:30,100,40,,,,
2021-08-11 17:04:30,100,40,,,,
2021-08-11 17:05:30,101,40,,,,
2021-08-11 17:06:30,101,40,,,,
2021-08-11 17:07:30,101,40,,,,
2021-08-11 17:08:30,101,40,,,,
2021-08-11 17:09:30,101,40,,,,
2021-08-11 17:10:30,102,40,,,,
2021-08-11 17:11:30,102,40,,,,
2021-08-11 17:15:00,,,72,72,72,20
2021-08-11 17:20:30,99,40,,,,
2021-08-11 17:30:00,,,,,,20
2021-08-11 17:35:30,95,40,,,,
2021-08-11 17:45:00,,,,,,20
2021-08-11 17:50:30,93,40,,,,
2021-08-11 18:00:00,,,82.5,85,80,20
2021-08-11 18:05:30,92,40,,,,
2021-08-11 18:15:00,,,111,111,111,20
2021-08-11 18:20:30,97,40,,,,
2021-08-11 18:30:00,,,83,83,83,20
2021-08-11 18:35:30,102,40,,,,
2021-08-11 18:45:00,,,79,79,79,20
2021-08-11 18:50:30,107,40,,,,
2021-08-11 19:00:00,,,67,67,67,20
2021-08-11 19:05:30,115,40,,,,
2021-08-11 19:13:30,113,40,,,,
2021-08-11 19:14:30,113,40,,,,
2021-08-11 19:15:00,,,78.33333333,82,76,20
2021-08-11 19:15:30,113,40,,,,
2021-08-11 19:16:30,113,40,,,,
2021-08-11 19:17:30,112,40,,,,
2021-08-11 19:18:30,111,40,,,,
2021-08-11 19:19:30,110,40,,,,
2021-08-11 19:20:30,110,40,,,,
2021-08-11 19:21:30,109,40,,,,
2021-08-11 19:22:30,109,40,,,,
2021-08-11 19:23:30,109,40,,,,
2021-08-11 19:24:30,109,40,,,,
2021-08-11 19:25:30,111,40,,,,
2021-08-11 19:26:30,110,40,,,,
2021-08-11 19:27:30,110,40,,,,
2021-08-11 19:28:30,109,40,,,,
2021-08-11 19:30:00,,,93.66666667,98,90,837
2021-08-11 19:35:30,112,40,,,,
2021-08-11 19:45:00,,,,,,14
2021-08-11 19:50:30,118,40,,,,
2021-08-11 20:00:00,,,71,71,71,14
2021-08-11 20:05:30,125,40,,,,
2021-08-11 20:15:00,,,75,75,75,14
2021-08-11 20:20:30,120,40,,,,
2021-08-11 20:30:00,,,89.88888889,106,78,622
2021-08-11 20:35:30,113,40,,,,
2021-08-11 20:45:00,,,93.5,97,90,165
2021-08-11 20:50:30,114,40,,,,
2021-08-11 21:00:00,,,,,,5
2021-08-11 21:05:30,120,40,,,,
2021-08-11 21:15:00,,,76,76,76,5
2021-08-11 21:20:30,126,40,,,,
2021-08-11 21:30:00,,,,,,5
2021-08-11 21:35:30,131,40,,,,
2021-08-11 21:45:00,,,68,68,68,5
2021-08-11 21:50:30,133,40,,,,
2021-08-11 22:00:00,,,,,,5
2021-08-11 22:05:30,123,40,,,,
2021-08-11 22:15:00,,,67,67,67,5
2021-08-11 22:17:30,118,40,,,,
2021-08-11 22:18:30,118,40,,,,
2021-08-11 22:19:30,118,40,,,,
2021-08-11 22:20:30,117,40,,,,
2021-08-11 22:21:30,117,40,,,,
2021-08-11 22:22:30,117,40,,,,
2021-08-11 22:23:30,117,40,,,,
2021-08-11 22:24:30,117,40,,,,
2021-08-11 22:25:30,117,40,,,,
2021-08-11 22:26:30,116,40,,,,
2021-08-11 22:27:30,117,40,,,,
2021-08-11 22:28:30,116,40,,,,
2021-08-11 22:29:30,116,40,,,,
2021-08-11 22:30:00,,,,,,5
2021-08-11 22:30:30,116,40,,,,
2021-08-11 22:31:30,116,40,,,,
2021-08-11 22:32:30,117,40,,,,
2021-08-11 22:35:30,117,40,,,,
2021-08-11 22:45:00,,,74,74,74,5
2021-08-11 22:50:30,119,40,,,,
2021-08-11 23:00:00,,,,,,5
2021-08-11 23:05:30,118,40,,,,
2021-08-11 23:15:00,,,64,64,64,5
2021-08-11 23:20:30,116,40,,,,
2021-08-11 23:30:00,,,,,,5
2021-08-11 23:35:30,110,40,,,,
2021-08-11 23:45:00,,,63,63,63,5
2021-08-11 23:50:30,107,40,,,,
2021-08-12 00:00:00,,,,,,6
2021-08-12 00:05:30,100,50,,,,
2021-08-12 00:15:00,,,,,,4
2021-08-12 00:20:30,104,50,,,,
2021-08-12 00:30:00,,,,,,5
2021-08-12 00:35:30,103,50,,,,
2021-08-12 00:45:00,,,,,,5
2021-08-12 00:50:30,98,50,,,,
2021-08-12 01:00:00,,,,,,5
2021-08-12 01:05:30,94,50,,,,
2021-08-12 01:15:00,,,,,,5
2021-08-12 01:20:30,95,50,,,,
2021-08-12 01:30:00,,,,,,5
2021-08-12 01:35:30,95,50,,,,
2021-08-12 01:45:00,,,,,,5
2021-08-12 01:50:30,89,50,,,,
2021-08-12 02:00:00,,,,,,5
2021-08-12 02:05:30,90,50,,,,
2021-08-12 02:15:00,,,,,,5
2021-08-12 02:20:30,90,50,,,,
2021-08-12 02:30:00,,,,,,5
2021-08-12 02:35:30,92,50,,,,
2021-08-12 02:45:00,,,,,,5
2021-08-12 02:50:30,91,50,,,,
2021-08-12 03:00:00,,,,,,5
2021-08-12 03:05:30,91,50,,,,
2021-08-12 03:15:00,,,,,,5
2021-08-12 03:20:30,91,50,,,,
2021-08-12 03:30:00,,,,,,5
2021-08-12 03:35:30,91,50,,,,
2021-08-12 03:45:00,,,,,,5
2021-08-12 03:50:30,88,50,,,,
2021-08-12 04:00:00,,,,,,5
2021-08-12 04:05:30,90,50,,,,
2021-08-12 04:15:00,,,,,,5
2021-08-12 04:20:30,90,50,,,,
2021-08-12 04:30:00,,,,,,5
2021-08-12 04:35:30,94,50,,,,
2021-08-12 04:45:00,,,,,,5
2021-08-12 04:50:30,95,50,,,,
2021-08-12 05:00:00,,,,,,5
2021-08-12 05:05:30,96,50,,,,
2021-08-12 05:15:00,,,,,,5
2021-08-12 05:20:30,93,50,,,,
2021-08-12 05:30:00,,,,,,5
2021-08-12 05:35:30,95,50,,,,
2021-08-12 05:45:00,,,,,,5
2021-08-12 05:50:30,95,50,,,,
2021-08-12 06:00:00,,,,,,5
2021-08-12 06:05:30,96,50,,,,
2021-08-12 06:15:00,,,,,,5
2021-08-12 06:20:30,96,50,,,,
2021-08-12 06:30:00,,,,,,5
2021-08-12 06:35:30,93,50,,,,
2021-08-12 06:45:00,,,,,,5
2021-08-12 06:50:30,98,50,,,,
2021-08-12 07:00:00,,,,,,5
2021-08-12 07:05:30,98,40,,,,
2021-08-12 07:15:00,,,56,56,56,5
2021-08-12 07:20:30,93,40,,,,
2021-08-12 07:22:30,93,40,,,,
2021-08-12 07:23:30,93,40,,,,
2021-08-12 07:24:30,93,40,,,,
2021-08-12 07:25:30,93,40,,,,
2021-08-12 07:26:30,92,40,,,,
2021-08-12 07:27:30,93,40,,,,
2021-08-12 07:28:30,92,40,,,,
2021-08-12 07:29:30,92,40,,,,
2021-08-12 07:30:00,,,,,,5
2021-08-12 07:30:30,92,40,,,,
2021-08-12 07:31:30,93,40,,,,
2021-08-12 07:32:30,92,40,,,,
2021-08-12 07:33:30,92,40,,,,
2021-08-12 07:34:30,92,40,,,,
2021-08-12 07:35:30,92,40,,,,
2021-08-12 07:36:30,93,40,,,,
2021-08-12 07:37:30,93,40,,,,
2021-08-12 07:45:00,,,,,,5
2021-08-12 07:50:30,95,40,,,,
2021-08-12 08:00:00,,,,,,4
2021-08-12 08:05:30,95,40,,,,
2021-08-12 08:15:00,,,,,,5
2021-08-12 08:20:30,95,40,,,,
2021-08-12 08:30:00,,,,,,5
2021-08-12 08:35:30,91,40,,,,
2021-08-12 08:45:00,,,,,,5
2021-08-12 08:50:30,92,40,,,,
2021-08-12 09:00:00,,,,,,5
2021-08-12 09:05:30,94,40,,,,
2021-08-12 09:15:00,,,,,,5
2021-08-12 09:20:30,94,40,,,,
2021-08-12 09:30:00,,,,,,5
2021-08-12 09:35:30,96,40,,,,
2021-08-12 09:45:00,,,60,60,60,5
2021-08-12 09:50:30,93,40,,,,
2021-08-12 10:00:00,,,,,,5
2021-08-12 10:05:30,91,40,,,,
2021-08-12 10:15:00,,,,,,5
2021-08-12 10:20:30,93,40,,,,
2021-08-12 10:30:00,,,,,,5
2021-08-12 10:35:30,84,40,,,,
2021-08-12 10:40:30,83,40,,,,
2021-08-12 10:41:30,84,40,,,,
2021-08-12 10:42:30,84,40,,,,
2021-08-12 10:43:30,83,40,,,,
2021-08-12 10:44:30,83,40,,,,
2021-08-12 10:45:00,,,,,,5
2021-08-12 10:45:30,84,40,,,,
2021-08-12 10:46:30,84,40,,,,
2021-08-12 10:47:30,84,40,,,,
2021-08-12 10:48:30,84,40,,,,
2021-08-12 10:49:30,83,40,,,,
2021-08-12 10:50:30,83,40,,,,
2021-08-12 10:51:30,83,40,,,,
2021-08-12 10:52:30,84,40,,,,
2021-08-12 10:53:30,84,40,,,,
2021-08-12 10:54:30,84,40,,,,
2021-08-12 10:55:30,84,40,,,,
2021-08-12 11:00:00,,,,,,5
2021-08-12 11:06:30,83,40,,,,
2021-08-12 11:15:00,,,,,,5
2021-08-12 11:21:30,83,40,,,,
2021-08-12 11:23:30,85,40,,,,
2021-08-12 11:24:30,85,40,,,,
2021-08-12 11:25:30,85,40,,,,
2021-08-12 11:26:30,85,40,,,,
2021-08-12 11:27:30,86,40,,,,
